source_dataset,source_track_id,title,artist,album,composer,duration,year,audio_path,license_title,license_url,source_url,license_type,license_code,copyright_status,attribution_required,commercial_use_allowed,modification_allowed,monetization_allowed,recording_public_domain
FMA,03_0417,266 Chippendale 140706,Justice Yeldham,Cicatrix,,,2011,fma/03_0417.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Justice_Yeldham/Cicatrix/09_266_Chippendale_140706,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,04_0104,Mad About You,Yair Yona,"Live at WFMU on Irene Trudel's Show on September 5, 2011",,,2011,fma/04_0104.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Yair_Yona/Live_at_WFMU_on_Irene_Trudels_Show_on_September_5_2011/Yair_Yona_-_02_-_Mad_About_You,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0020,03,Flowerheads,Demo 2008,,,2010,fma/02_0020.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Flowerheads/Demo_2008_1755/02_-_03,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,03_0153,Varshaver,MWE,MWE Demo,,,2011,fma/03_0153.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/MWE/MWE_Demo/MWE_-_02_-_Varshaver,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0479,CELTIC IN BRAZIL,Jay Martinez,SWING IN ORLEANS,,,2010,fma/02_0479.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Jay_Martinez/SWING_IN_ORLEANS/CELTIC_IN_BRAZIL,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,06_0190,König in Thule,Emil Klotzsch,Deutsche Lieder,,,2012,fma/06_0190.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Emil_Klotzsch/Deutsche_Lieder/Emil_Klotzsch_-_Deutsche_Lieder_-_04_Konig_in_Thule,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0060,Glow,Frau,Starlit Carousel,,,2010,fma/02_0060.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Frau/Starlit_Carousel/06_-_Glow,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,03_0288,Ballet In A Box,Doyeq,Eyelashes Of Lanterns,,,2011,fma/03_0288.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Doyeq/Eyelashes_Of_Lanterns/pass003_-_01_doyeq_-_ballet_in_a_box,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0103,Halfway Between The Pension & The Wreath,Jaap Blonk & Dylan Nyoukis,Dubbletwee,,,2012,fma/06_0103.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Jaap_Blonk__Dylan_Nyoukis/Dubbletwee/12_Halfway_Between_The_Pension__The_Wreath,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,00_0074,2 Blonde Braids,Mount Eerie,Seven New Songs,,,2008,fma/00_0074.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Mount_Eerie/Seven_New_Songs/2_Blonde_Braids,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,01_0426,Bleached Beach,Noveller,Live @ ISSUE (1/14/2010),,,2010,fma/01_0426.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Noveller/Live__ISSUE_1142010/Bleached_Beach,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0307,Great Lakes,John Wort Hannam,"John Wort Hannam Live on CJSW's The Morning After March 28, 2012",,,2013,fma/07_0307.mp3,CC-BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,http://freemusicarchive.org/music/John_Wort_Hannam/John_Wort_Hannam_Live_on_CJSWs_The_Morning_After_March_28_2012/Great_Lakes,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,05_0253,Gator Foot,Waylon Thornton,Baladora,,,2012,fma/05_0253.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Waylon_Thornton/Baladora/Gator_Foot,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,01_0254,The Way the World Ends,Formula,The Overcast Project,,,2009,fma/01_0254.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Formula/The_Overcast_Project/12_-_The_Way_the_World_Endsmp3,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,00_0298,Music,EPMD,Live at ATP 2008,,,2009,fma/00_0298.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/EPMD/live_at_ATP/Music,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0074,They Seem To Be Intelligent,Garmisch,They Seem To Be Intelligent,,,2013,fma/07_0074.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Garmisch/They_Seem_To_Be_Intelligent/01_-_They_Seem_To_Be_Intelligent,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0084,Dipper of Stars,Howie Mitchell & Ruth Meyer,"Duets on Double Dulcimer -Jan. 7, 1963",,,2012,fma/06_0084.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Howie_Mitchell__Ruth_Meyer/Duets_on_Double_Dulcimer_-Jan_7_1963/02_Dipper_of_Stars,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,06_0180,Deep Cut,Mezonom,#CC-10 Europe Mixtape,,,2012,fma/06_0180.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Mezonom/CC-10_Europe_Mixtape/Deep_Cut,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0509,Mouth of Seven Tongues,Big Blood,Operators & Things,,,2010,fma/02_0509.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Operators__Things/Mouth_of_Seven_Tongues,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,05_0206,Digital Stimulation,The Units,Digital Stimulation,,,2012,fma/05_0206.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/The_Units/Digital_Stimulation/Digital_Stimulation_1873,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0299,Loves & Likes,BLEO,BLackEr than yOur Dad,,,2013,fma/06_0299.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/BLEO/BLackEr_than_yOur_Dad/dummydrome_-_BLackEr_than_yOur_Dad_-_08_Loves__Likes1,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,02_0100,Fools,The Pop Winds,The Turquoise,,,2010,fma/02_0100.mp3,CC-BY-NC-ND 2.5,https://creativecommons.org/licenses/by-nc-nd/2.5/,http://freemusicarchive.org/music/The_Pop_Winds/The_Turquoise/03_-_Fools,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,00_0438,One Mile From Heaven (short version),Bobb Trimble,Iron Curtain Innocence,Bobb Trimble,,2009,fma/00_0438.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Bobb_Trimble/Iron_Curtain_Innocence/One_Mile_From_Heaven_short_version,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,06_0199,winter stories,songs for sunday parlours,En attendant Noël...,,,2012,fma/06_0199.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/songs_for_sunday_parlours/En_attendant_Noel/15_-_Songs_for_Sunday_Parlours_-_Winter_stories_CC-Y-NC-ND,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,04_0281,Wax 666,Krebs,volume 1,,,2011,fma/04_0281.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Krebs/volume_1/07-Krebs-Wax666-,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,02_0380,My Little Pony,La Rainbow Toy Orchestra,Family Album,,,2010,fma/02_0380.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/La_Rainbow_Toy_Orchestra/Family_Album/la_rainbow_toy_orchestra_-_family_album_-_06_-_my_little_pony,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,01_0492,Bridge Jumping,Bombay Laughing Club,the golden years,,,2010,fma/01_0492.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Bombay_Laughing_Club/none_given_1906/13-Bridge_Jumping,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0157,Groove,Barmus Dramfell,Don't Make,,,2013,fma/07_0157.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Barmus_Dramfell/Dont_Make/Groove,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0473,Brave New World,John Badger & The Moustache Riders of Doom,Saint Carbonarius Speaks,John Badger,,2010,fma/02_0473.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/John_Badger__The_Moustache_Riders_of_Doom/Saint_Carbonarius_Speaks/BraveNewWorldB,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,06_0418,Dva Konya Vodam,Yale Women's Slavic Chorus,Live at the 2013 Golden Festival,,,2013,fma/06_0418.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Yale_Womens_Slavic_Chorus/Live_at_the_2013_Golden_Festival_1062/Yale_Womens_Slavic_Chorus_-_01_-_Dva_Konya_Vodam,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,04_0167,Grenfeld,Global Goon,Carbon,,,2011,fma/04_0167.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Global_Goon/Carbon/Grenfeld,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,05_0141,Ten Years Coming (Ninety-Four Drums of Death),LOWdown,dumpTRUCK XE,,,2012,fma/05_0141.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/LOWdown/dumpTRUCK_XE/13_-_Ten_Years_Coming_Ninety-Four_Drums_of_Death,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,00_0000,Food,AWOL,AWOL - A Way Of Life,,,2008,fma/00_0000.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/AWOL/AWOL_-_A_Way_Of_Life/Food,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,01_0080,Indang Pariman,Big Blood,Strange Maine 1.20.07,,,2009,fma/01_0080.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Big_Blood/Strange_Maine_12007/Indang_Pariman,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0009,Ode To Demons,Karl Blau,"The Dark, Magic Sea",,,2010,fma/02_0009.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Karl_Blau/The_Dark_Magic_Sea/Karl_Blau_-_11_-_Ode_To_Demons_-_The_Dark_Magic_Sea,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,03_0039,Radiohead,As Seen On TV,Plunderstudies,,,2011,fma/03_0039.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/As_Seen_On_TV/Plunderstudies/08Radiohead,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,01_0370,Life is Glass,Guidance Counselor,Live at Pdx Pop Now '09,,,2009,fma/01_0370.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Guidance_Counselor/Live_at_Pdx_Pop_Now_09/Guidance_Counselor_-_5_-_Life_is_Glass_1311,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,01_0094,La Brandade,Bo Marley + Disrupt + Volfoniq,Jam'in Sauce [LCL08],,,2009,fma/01_0094.mp3,CC-BY-NC-ND 2.0,https://creativecommons.org/licenses/by-nc-nd/2.0/,http://freemusicarchive.org/music/Bo_Marley__Disrupt__Volfoniq/Jamin_Sauce_/La_Brandade,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,05_0105,Particles Of A Dream,Mudang Rouge,Mysterious Ritual Possession,,,2012,fma/05_0105.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Mudang_Rouge/Mysterious_Ritual_Possession/04_Track_04_1922,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0123,Break It Now,Radio 421,Seven,,,2013,fma/07_0123.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Radio_421/Seven/04_-_Break_It_Now,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,05_0125,Brute (One Remix),Gosprom,My Giraffes,,,2012,fma/05_0125.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Gosprom/My_Giraffes/06_gosprom_-_brute__one_remix,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,03_0391,Chuperlika,Gogofski,Music of the Balkans,,,2011,fma/03_0391.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Gogofski/Music_of_the_Balkans/Chuperlika,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0049,Barcelona Afrobeat 04,Barcelona Afrobeat International Orchestra,Live from the Sacred Fire Stage at the Boom Festival 2008,,,2010,fma/02_0049.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Barcelona_Afrobeat_International_Orchestra/Live_at_the_Boom_Festival_in_Idanha_a_nova_Portugal_2008/Barcelona_Afrobeat_04,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,01_0470,Hora Nuca,Gipsyork,"GY Golden Festival, Jan 16 2010",,,2010,fma/01_0470.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Gipsyork/GY_Golden_Festival_Jan_16_2010/Gypsyork_-_04_-_Hora_Nuca,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,03_0231,Opening para Songo 21,SONGO 21,SONGO 21 - Studio sessions 2003,,,2011,fma/03_0231.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/SONGO_21/SONGO_21_-_Studio_sessions_2003/01_-_Opening_para_Songo_21,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,02_0377,Limerick,Bardo Pond,Live at ATP-NY 2010,,,2010,fma/02_0377.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Bardo_Pond/Live_at_ATP-NY_2010_Bardo_Pond/Bardo_Pond_-_01_-_Limerick,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,05_0181,Beastly,Invisible Sports,The Future Tastes,,,2012,fma/05_0181.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Invisible_Sports/The_Future_Tastes/04_Beastly,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,03_0359,The Ocean,Spy Over There,Artsongs: Songs Inspired By Artists & Works of Art,,,2011,fma/03_0359.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Spy_Over_There/Artsongs_Songs_Inspired_By_Artists__Works_of_Art/14_Spy_Over_There_-_The_Ocean_1175,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,03_0045,Living Tribunal,Ga'an,Ga'an,,,2011,fma/03_0045.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Gaan/Gaan/02_Living_Tribunal,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,02_0166,TIME/Leap,St. LaRok,Leap Year EP,,,2010,fma/02_0166.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/St_LaRok/Leap_Year_EP/01_TIME-Leap,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0016,06 Metal-La-La-La,NanowaR,Made In Naples,,,2012,fma/06_0016.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/NanowaR/Made_In_Naples/06_Metal-La-La-La,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0451,Flock of Arrows,Andrea Tomasi,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Oct 5, 2013",,,2013,fma/07_0451.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Andrea_Tomasi/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison_-_Oct_5_2013/Andrea_Tomasi_-_03_-_Flock_of_Arrows,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,03_0433,Bubba’s Blues,My Bubba & Mi,How It’s Done In Italy,,,2011,fma/03_0433.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/My_Bubba__Mi/How_Its_Done_In_Italy/My_bubba__Mi_-_How_its_done_in_Italy_-_02_Bubbas_Blues,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,02_0526,sweet and lowdown,Duke Hugh,Beattape Summer 2010,,,2010,fma/02_0526.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Duke_Hugh/Beattape_Summer_2010/duke_hugh_-_beattape_summer_2010_-_15_sweet_and_lowdown,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,03_0272,Melancholic Depression,Rune Martinsen,Peak the Source Vol.1,,,2011,fma/03_0272.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Rune_Martinsen/Peak_the_Source_Vol1/1-14_Melancholic_Depression,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0430,Morning Glory Kid,Zachary Cale,"Live on WFMU's Shrunken Planet with Jeffrey Davison - Sep 28, 2013",,,2013,fma/07_0430.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Zachary_Cale/Live_on_WFMUs_Shrunken_Planet_with_Jeffrey_Davison_-_Sep_28_2013/Zachary_Cale_-_03_-_Morning_Glory_Kid,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,00_0426,Beast (1 Beast),Big Blood,The Grove,,,2009,fma/00_0426.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/The_Grove/Beast_1_Beast,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,07_0059,Me and My Friends,EARTH-ENEMY,De-Memorization Techniques,,,2013,fma/07_0059.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/EARTH-ENEMY/De-Memorization_Techniques/01_Me_and_My_Friends,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,00_0203,Gitanas Mojadas,Polka Madre,Polka Madre Live at WFMU on Rob Weisberg's Show on 9/6/2008,,,2008,fma/00_0203.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Polka_Madre/Polka_Madre_Live_at_WFMU_on_Rob_Weisbergs_Show_on_962008/Gitanas_Mojadas,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,05_0136,Midnight Mover,The Happy Valley Band,Live at WFMU on Miniature Minotaurs April 6th 2012,,,2012,fma/05_0136.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Happy_Valley_Band/Live_at_WFMU_on_Miniature_Minotaurs_April_6th_2012/Happy_Valley_Band_-_07_-_Midnight_Mover,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,01_0348,La nascita del tragicomico HipHop dallo spirito degli speaker,ZONA MC,OGNI VOLTA CHE BESTEMMI CADE UNA STELLINA EMO,,,2009,fma/01_0348.mp3,CC-BY-NC-SA 2.5,https://creativecommons.org/licenses/by-nc-sa/2.5/,http://freemusicarchive.org/music/ZONA_MC/OGNI_VOLTA_CHE_BESTEMMI_CADE_UNA_STELLINA_EMO/04_-_La_nascita_del_tragicomico_HipHop_dallo_spirito_degli_speaker,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,03_0350,He Wears Clogs For All Time,Révolution Musicale,Planetarium Records FMA Intrastellar Sampler,null,,2011,fma/03_0350.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Rvolution_Musicale/Planetarium_Records_FMA_Intrastellar_Sampler/16_-_Rvolution_Musicale_-_He_Wears_Clogs_For_All_Time,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,03_0472,Ignoble Cleft (First Visit),Base Cleft,Func Dimittis (Episode One),,,2011,fma/03_0472.mp3,CC-BY-NC-SA 2.0,https://creativecommons.org/licenses/by-nc-sa/2.0/,http://freemusicarchive.org/music/Base_Cleft/Func_Dimittis_Episode_One/Ignoble_Cleft_First_Visit,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,02_0131,Spooky Loop,8bit Betty,too bleep to bloop,,,2010,fma/02_0131.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/8bit_Betty/too_bleep_to_bloop/hc152_04_spooky_loop_by_8bit_betty,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0133,L'Automne En Amour,KenLo Craqnuques,Cailloux Germés,,,2010,fma/02_0133.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/KenLo_Craqnuques/Cailloux_Germs/ebc005_kenlo_craqnuques_01_lautomne_en_amour,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,04_0437,Schuna,Isra-Alien Band,"Isra-Alien Band Live at the Golden Festival Atrium Stage, Jan 14 2012",,,2012,fma/04_0437.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Isra-Alien_Band/Isra-Alien_Band_Live_at_the_Golden_Festival_Atrium_Stage_Jan_14_2012/Isra_Alien_-_01_-_Schuna,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0038,We Just Want The World,David Rovics,We Just Want The World,,,2012,fma/06_0038.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/David_Rovics/We_Just_Want_The_World/02_-_David_Rovics_-_We_Just_Want_The_World,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,04_0003,La Puerta Azul,Cracked Latin,"Live at WFMU on Irwin's Show on August 3, 2011",,,2011,fma/04_0003.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Cracked_Latin/Live_at_WFMU_on_Irwins_Show_on_August_3_2011/Cracked_Latin_-_09_-_La_Puerta_Azul,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,06_0224,The Freezer Song,Robin Grey,netBloc Vol. 40: AAIR Attack,,,2013,fma/06_0224.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Robin_Grey/netBloc_Vol_40_AAIR_Attack/02_-_Robin_Grey_-_The_Freezer_Song,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,05_0359,Blackout,Zulus,"Live at WFMU on Dangerous for the Brain with Thomas Storck, August 5 2012",,,2012,fma/05_0359.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Zulus/Live_at_WFMU_on_August_5_2012/Zulus_-_05_-_Blackout,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,02_0022,05,Flowerheads,Demo 2008,,,2010,fma/02_0022.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Flowerheads/Demo_2008_1755/04_-_05,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
