source_dataset,source_track_id,title,artist,album,composer,duration,year,audio_path,license_title,license_url,source_url,license_type,license_code,copyright_status,attribution_required,commercial_use_allowed,modification_allowed,monetization_allowed,recording_public_domain
FMA,63045,Brassneck,The Wedding Present,"Live on WFMU from Beerland in Austin TX, March 17th 2012",,,2012,fma/063045.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/The_Wedding_Present/Live_on_WFMU_from_Beerland_in_Austin_TX_March_17th_2012/Brassneck,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63048,Made in Malasya,CAVE,Live at OCCII,,,2012,fma/063048.mp3,CC-BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,http://freemusicarchive.org/music/CAVE/Live_at_OCCII/Cave_02,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63050,Teenager,CAVE,Live at OCCII,,,2012,fma/063050.mp3,CC-BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,http://freemusicarchive.org/music/CAVE/Live_at_OCCII/Cave_05,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63064,Underwater,Koona,"Underwater, Starkey",,,2012,fma/063064.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Koona/Underwater_Starkey/Koona_01_Underwater,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63065,Starkey,Koona,"Underwater, Starkey",,,2012,fma/063065.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Koona/Underwater_Starkey/Koona_02_Starkey,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63096,Golden Thoughts,Great Black Waters,In Sketches Begin Responsibilities,,,2012,fma/063096.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Great_Black_Waters/In_Sketches_begin_responsibilities/Golden_Thoughts,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,63097,Gas Station Robber,Great Black Waters,In Sketches Begin Responsibilities,,,2012,fma/063097.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Great_Black_Waters/In_Sketches_begin_responsibilities/Gas_Station_Robber,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,63098,Dirty Acid,Great Black Waters,In Sketches Begin Responsibilities,,,2012,fma/063098.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Great_Black_Waters/In_Sketches_begin_responsibilities/Dirty_Acid,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,63099,Midnight Run,Great Black Waters,In Sketches Begin Responsibilities,,,2012,fma/063099.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Great_Black_Waters/In_Sketches_begin_responsibilities/Midnight_Run,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,63100,Only Water,Great Black Waters,In Sketches Begin Responsibilities,,,2012,fma/063100.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Great_Black_Waters/In_Sketches_begin_responsibilities/Only_Water,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,63101,Passenger,Great Black Waters,In Sketches Begin Responsibilities,,,2012,fma/063101.mp3,CC-BY-NC 3.0,https://creativecommons.org/licenses/by-nc/3.0/,http://freemusicarchive.org/music/Great_Black_Waters/In_Sketches_begin_responsibilities/Passenger,CC_BY_NC,by-nc,PROTECTED,True,False,True,False,False
FMA,63112,Eaten Ogress,Wretched Worst,"Live on WFMU's My Castle of Quiet, 3.16.2012",,,2012,fma/063112.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Wretched_Worst/Live_on_WFMUs_My_Castle_of_Quiet_3162012/Eaten_Ogress,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63113,Defecated Slaves,Wretched Worst,"Live on WFMU's My Castle of Quiet, 3.16.2012",,,2012,fma/063113.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Wretched_Worst/Live_on_WFMUs_My_Castle_of_Quiet_3162012/Defecated_Slaves,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63114,Ditch Stench,Wretched Worst,"Live on WFMU's My Castle of Quiet, 3.16.2012",,,2012,fma/063114.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Wretched_Worst/Live_on_WFMUs_My_Castle_of_Quiet_3162012/Ditch_Stench,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63115,Mutilation Pains,Wretched Worst,"Live on WFMU's My Castle of Quiet, 3.16.2012",,,2012,fma/063115.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Wretched_Worst/Live_on_WFMUs_My_Castle_of_Quiet_3162012/Mutilation_Pains,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63116,Worse Than Jail,Wretched Worst,"Live on WFMU's My Castle of Quiet, 3.16.2012",,,2012,fma/063116.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Wretched_Worst/Live_on_WFMUs_My_Castle_of_Quiet_3162012/05_Worse_Than_Jail,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63117,Berzerker,Wretched Worst,"Live on WFMU's My Castle of Quiet, 3.16.2012",,,2012,fma/063117.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Wretched_Worst/Live_on_WFMUs_My_Castle_of_Quiet_3162012/06_Berzerker,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63149,25,Lucky Dragons,Relax in a Hurry,,,2012,fma/063149.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_25_25,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63151,23,Lucky Dragons,Relax in a Hurry,,,2012,fma/063151.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_23_23,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63152,22,Lucky Dragons,Relax in a Hurry,,,2012,fma/063152.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_22_22,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63156,18,Lucky Dragons,Relax in a Hurry,,,2012,fma/063156.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_18_18,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63157,17,Lucky Dragons,Relax in a Hurry,,,2012,fma/063157.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_17_17,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63159,15,Lucky Dragons,Relax in a Hurry,,,2012,fma/063159.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_15_15,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63161,13,Lucky Dragons,Relax in a Hurry,,,2012,fma/063161.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_13_13,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63163,11,Lucky Dragons,Relax in a Hurry,,,2012,fma/063163.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Lucky_Dragons/Relax_in_a_Hurry/lucky_dragons_-_relax_in_a_hurry_-_11_11,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63187,Basketball,speedy ortiz,"Live at WFMU on Beastin' The Airwaves With Keili April 1, 2012",,,2012,fma/063187.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/speedy_ortiz/Live_at_WFMU_on_Beastin_The_Airwaves_With_Keili_April_1_2012/Speedy_Ortiz_-_01_-_Basketball,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63188,Indoor Soccer,speedy ortiz,"Live at WFMU on Beastin' The Airwaves With Keili April 1, 2012",,,2012,fma/063188.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/speedy_ortiz/Live_at_WFMU_on_Beastin_The_Airwaves_With_Keili_April_1_2012/Speedy_Ortiz_-_02_-_Indoor_Soccer,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63191,Taylor Swift,speedy ortiz,"Live at WFMU on Beastin' The Airwaves With Keili April 1, 2012",,,2012,fma/063191.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/speedy_ortiz/Live_at_WFMU_on_Beastin_The_Airwaves_With_Keili_April_1_2012/Speedy_Ortiz_-_05_-_Taylor_Swift,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63206,Living In A Pool of Milk,Larkin Grimm,"Live at WFMU on AIRBORNE EVENT with Dan Bodah on March 5, 2012",,,2012,fma/063206.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Larkin_Grimm/Live_at_WFMU_on_Dan_Bodahs_Show_on_March_5_2012/Larkin_Grimm_-_01_-_Living_In_A_Pool_of_Milk,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63208,The Road Is Paved With Leaves,Larkin Grimm,"Live at WFMU on AIRBORNE EVENT with Dan Bodah on March 5, 2012",,,2012,fma/063208.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Larkin_Grimm/Live_at_WFMU_on_Dan_Bodahs_Show_on_March_5_2012/Larkin_Grimm_-_03_-_The_Road_Is_Paved_With_Leaves,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63224,Harmony,Dumbo Gets Mad,Elephants at the Door,,,2012,fma/063224.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Dumbo_Gets_Mad/Elephants_at_the_Door_1379/Dumbo_Gets_Mad_-_Harmony,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63225,Plumy Tale,Dumbo Gets Mad,Elephants at the Door,,,2012,fma/063225.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Dumbo_Gets_Mad/Elephants_at_the_Door_1379/Dumbo_Gets_Mad_-_Plumy_Tale,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63226,You Make You Feel,Dumbo Gets Mad,Elephants at the Door,,,2012,fma/063226.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Dumbo_Gets_Mad/Elephants_at_the_Door_1379/Dumbo_Gets_Mad_-_You_Make_You_Feel,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63250,Out of Turn,Big Blood,Old Time Primitives,,,2012,fma/063250.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Out_of_Turn,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63251,Mark the Spot Spot,Big Blood,Old Time Primitives,,,2012,fma/063251.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Mark_the_Spot_Spot,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63252,Leviathan Song pt. I,Big Blood,Old Time Primitives,,,2012,fma/063252.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Leviathan_Song_pt_I,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63253,Sirens Knell,Big Blood,Old Time Primitives,,,2012,fma/063253.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Sirens_Knell,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63255,Away pt. I,Big Blood,Old Time Primitives,,,2012,fma/063255.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Away_pt_II_1812,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63257,Awake Too Long,Big Blood,Old Time Primitives,,,2012,fma/063257.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Awake_Too_Long,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63258,Shadows for the Land,Big Blood,Old Time Primitives,,,2012,fma/063258.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Big_Blood/Old_Time_Primitives/Shadows_for_the_Land,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63259,The Spyin Blues,Crete Boom,Them Bones Need Oxygen,,,2012,fma/063259.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Crete_Boom/Them_Bones_Need_Oxygen/01-Crete_Boom-The_Spyin_Blues,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63260,Evil Brother,Crete Boom,Them Bones Need Oxygen,,,2012,fma/063260.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Crete_Boom/Them_Bones_Need_Oxygen/02-Crete_Boom-Evil_Brother,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63263,Navy and Grey,Crete Boom,Them Bones Need Oxygen,,,2012,fma/063263.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Crete_Boom/Them_Bones_Need_Oxygen/05-Crete_Boom-Navy_and_Grey,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63264,Going West,Crete Boom,Them Bones Need Oxygen,,,2012,fma/063264.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Crete_Boom/Them_Bones_Need_Oxygen/06-Crete_Boom-Going_West,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63270,MIX XI,LIL,Continuum In Five Pieces-Performance of Sylwia Gorak and Jaroslaw Misiewicz-Remixed by LIL,,,2012,fma/063270.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/LIL/Continuum_In_Five_Pieces-Performance_of_Sylwia_Gorak_and_Jaroslaw_Misiewicz-Remixed_by_LIL/MIX_XI,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63282,Creep 01,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063282.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Creep_01,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63283,Creep 02,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063283.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Creep_02,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63284,Hospital 01 and 02,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063284.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Hospital_01_and_02,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63285,Creep 03,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063285.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Creep_03,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63286,Revulsion,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063286.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Revulsion,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63287,I Was The Killer,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063287.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/I_Was_The_Killer,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63288,Creep 04 (psyche),I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063288.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Creep_04_psyche,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63289,Ticking eye,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063289.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Ticking_eye,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63290,Creep 04 (minimal),I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063290.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Creep_04_minimal,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63291,March of the Teenagers pt. 2,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063291.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/March_of_the_Teenagers_pt_2,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63292,Outtake,I Was A Teenage Strangler Soundtrack,I Was A Teenage Strangler Soundtrack,,,2012,fma/063292.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/I_Was_A_Teenage_Strangler_Soundtrack_1734/I_Was_A_Teenage_Strangler_Soundtrack_1372/Outtake,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63295,Jungle Jim,bbigpigg,"Live at WFMU on Imaginary Radio with Chris M. March 25, 2012",,,2012,fma/063295.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/bbigpigg/Live_at_WFMU_on_Imaginary_Radio_with_Chris_M_March_25_2012/02_-_Jungle_Jim,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63303,Story Of A Man,Nude Beach,"Live at WFMU on Distort Jersey with Deed Runlea April 5, 2012",,,2012,fma/063303.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Nude_Beach/Live_at_WFMU_on_Distort_Jersey_with_Deed_Runlea_April_5_2012/Nude_Beach_-_06_-_Story_Of_A_Man,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63304,But Ya Know/Loser In The Game,Nude Beach,"Live at WFMU on Distort Jersey with Deed Runlea April 5, 2012",,,2012,fma/063304.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Nude_Beach/Live_at_WFMU_on_Distort_Jersey_with_Deed_Runlea_April_5_2012/Nude_Beach_-_01_-_But_Ya_Know_and_Loser_In_The_Game,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63306,Keep It Cool,Nude Beach,"Live at WFMU on Distort Jersey with Deed Runlea April 5, 2012",,,2012,fma/063306.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Nude_Beach/Live_at_WFMU_on_Distort_Jersey_with_Deed_Runlea_April_5_2012/Nude_Beach_-_03_-_Keep_It_Cool,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63308,Hit By A Hurricane,Nude Beach,"Live at WFMU on Distort Jersey with Deed Runlea April 5, 2012",,,2012,fma/063308.mp3,CC-BY-NC-ND 3.0,https://creativecommons.org/licenses/by-nc-nd/3.0/,http://freemusicarchive.org/music/Nude_Beach/Live_at_WFMU_on_Distort_Jersey_with_Deed_Runlea_April_5_2012/Nude_Beach_-_05_-_Hit_By_A_Hurricane,CC_BY_NC_ND,by-nc-nd,PROTECTED,True,False,False,False,False
FMA,63316,Part One,Sir Isaac Pitman & Sons,Pitman's Gramophone Course of Typewriter Keyboard Instruction - Volume 2,,,2012,fma/063316.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Sir_Isaac_Pitman__Sons/Pitmans_Gramophone_Course_of_Typewriter_Keyboard_Instruction_-_Volume_2/01_Part-One,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63322,Part Five,Sir Isaac Pitman & Sons,Pitman's Gramophone Course of Typewriter Keyboard Instruction - Volume 2,,,2012,fma/063322.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Sir_Isaac_Pitman__Sons/Pitmans_Gramophone_Course_of_Typewriter_Keyboard_Instruction_-_Volume_2/05_Part-Five,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63341,Father's Calico Warthog Welly,Ergo Phizmiz,Electronic Music 2001-2006,,,2012,fma/063341.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Ergo_Phizmiz/Electronic_Music_2001-2006/01-Fathers-Calico-Warthog-Welly-Boot_1225,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63342,Glass Lingerie,Ergo Phizmiz,Electronic Music 2001-2006,,,2012,fma/063342.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Ergo_Phizmiz/Electronic_Music_2001-2006/02-Glass-Lingerie_1869,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63343,Figure Figure,Ergo Phizmiz,Electronic Music 2001-2006,,,2012,fma/063343.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Ergo_Phizmiz/Electronic_Music_2001-2006/03-Figure-Figure_1652,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63344,Alethea - A Boating Song for Alice Liddell,Ergo Phizmiz,Electronic Music 2001-2006,,,2012,fma/063344.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Ergo_Phizmiz/Electronic_Music_2001-2006/04-Alethea-A-Boating-Song-For-Alice-Liddell,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63345,The Idiot,Ergo Phizmiz,Electronic Music 2001-2006,,,2012,fma/063345.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Ergo_Phizmiz/Electronic_Music_2001-2006/05-The-Idiot,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
FMA,63346,Paradoxeseses,Ergo Phizmiz,Electronic Music 2001-2006,,,2012,fma/063346.mp3,CC-BY-NC-SA 3.0,https://creativecommons.org/licenses/by-nc-sa/3.0/,http://freemusicarchive.org/music/Ergo_Phizmiz/Electronic_Music_2001-2006/06-Paradoxeseses,CC_BY_NC_SA,by-nc-sa,PROTECTED,True,False,True,False,False
